traffic_level,weather_condition,distance_km,time_of_day,day_of_week,delay_mins
2,3,476.4314424373687,17,5,100.70139818921025
4,1,167.7671958350616,22,4,55.47058905523151
1,3,332.8453006717064,20,6,70.3231209569632
0,2,377.15344724855714,13,6,33.4020915665245
2,4,406.91338614575227,14,6,88.54349682863872
1,1,473.1461026018354,16,2,57.89023674714646
1,2,159.8951762742672,0,6,45.49590847035852
2,0,429.96069500301945,20,3,31.228001614028937
4,1,70.18501720092249,16,1,94.34405590830914
5,4,353.9952486450284,22,6,135.3054749354526
1,4,372.278976109423,10,1,101.04958213002664
3,0,340.47300439465363,16,0,63.11942296773432
1,0,129.89579438690072,13,6,11.988409014302164
5,1,437.15635777252567,19,4,110.93841861205202
4,3,88.58493936834553,18,5,119.18989394355401
4,0,31.549221802811264,20,5,46.12892688500865
3,3,360.1451703528965,6,0,81.71785092322561
1,2,240.3604790402032,23,3,35.7627653668019
4,4,425.30351987954464,12,2,111.48248262158373
5,3,194.7815848238382,17,2,140.21771100573616
2,4,88.29790131131784,22,4,87.94592189154734
0,3,419.0388852725855,13,0,52.42310109176404
0,2,276.7102676618355,0,0,39.18313933602366
0,0,98.65191723322567,6,3,0.0
1,2,361.59007930029065,7,6,49.515551843783925
3,0,258.0012510523028,17,2,57.22824939934634
4,0,304.1349262089583,8,6,80.81279365494657
2,4,233.14467741225803,0,0,89.96046942847231
5,2,415.21094698991317,21,6,99.72076005574151
2,3,415.6335442631097,16,5,108.15076128506132
5,2,356.1474668030712,18,4,126.00292331870698
1,4,57.17368181124883,5,2,67.09890555958866
0,0,420.2326616425141,2,3,14.31824987225367
1,4,337.15142536379034,23,4,77.69576876568249
3,1,350.02696217212826,4,1,48.14979673511989
3,1,184.67650599991646,1,5,54.149751995459305
5,3,440.2433802977183,19,3,142.0405130566661
4,4,364.05894211625446,3,4,110.21191935759533
4,3,60.73228093195126,9,0,125.87893683717498
5,3,206.85012703105053,9,1,129.5204197448602
3,1,443.75827917027016,23,3,57.4697057957273
3,3,28.362367340202603,20,0,78.24355966809871
3,1,480.9012267228145,10,5,77.07314347855724
1,0,341.1854713181836,15,1,13.858041312761848
3,4,317.53110893347144,16,2,123.79132565614057
2,3,138.92683196155573,15,0,71.1280089699992
0,1,128.15193542589265,6,4,2.5556662491123383
3,2,471.31881864685477,15,6,79.00914148973624
5,3,152.64486484589077,2,3,111.58626580413618
0,0,388.8751218759047,15,1,13.684808665464983
1,0,199.5952901125042,7,0,8.533628411833078
5,2,73.93076503842846,11,2,90.01445820160939
0,1,10.30407235920268,2,6,19.913259547931847
5,3,274.40738182254916,16,3,140.62562672509037
1,1,488.01051518172164,20,3,44.15486499489722
2,0,187.72241593555623,17,0,53.268023191572176
1,1,181.8102053265572,10,2,55.35633481682188
1,0,175.32535083547384,3,5,7.716761035767777
5,1,262.6691994659049,15,6,85.57776496045464
4,2,223.1291172950253,16,5,105.16101113757027
3,4,440.5577402298722,8,1,129.9808596917761
3,2,255.2327919031277,5,0,70.94050870184267
2,2,256.34012990334156,23,6,47.153541305906394
2,4,73.49393938667552,19,1,106.41260016754993
3,4,491.45607275064106,1,5,108.09852830519539
4,3,128.7365809800707,8,6,120.33180260569549
3,3,41.31521339250332,20,3,84.13541914703211
4,2,333.25739324272837,5,1,88.58438256641148
2,2,299.70635322765196,2,2,55.87792416134064
0,0,210.49709872640912,19,4,26.634190571299158
5,0,213.98515577093565,5,5,63.573767487624714
2,3,393.60664091798344,6,5,80.73962759108046
2,3,101.87775684932629,0,2,69.86706494595173
1,0,411.02539287772044,22,6,11.315022087410028
1,0,326.12982137803397,0,6,17.53168207083534
1,1,212.39003802086458,4,6,34.914153015260815
5,1,231.72416520901496,5,1,86.41958041827178
1,0,132.0403675571174,12,0,16.043686972066215
4,1,377.2965946850025,1,3,63.11594851170355
3,4,258.87299744110754,14,4,99.14560621974682
0,3,163.8229986611726,14,0,50.65174571166946
2,3,300.04480730167035,12,0,79.33196993681977
4,0,497.88855376540494,13,2,60.493129011423825
0,2,220.45482842999414,21,1,33.151058878358924
4,0,460.74224338541666,6,5,61.50742201658634
4,1,175.78333576266022,13,5,63.31284125227788
2,2,32.09268992786801,23,2,55.56509916292805
3,1,106.09984265237229,9,1,81.87093391258112
1,4,212.2540959472037,16,2,104.1282609539619
5,1,113.71928965431167,13,5,80.2698606442126
3,4,5.112383918036491,7,0,98.97182264646159
5,4,457.925761185026,3,3,123.91504583723739
2,1,422.72030855930984,15,6,47.54219392083532
2,1,372.43465458603885,23,1,41.90246579951049
2,4,88.06822484478417,12,4,84.31399421513068
0,2,64.57997022394309,21,4,25.447399754457898
5,4,38.46435098882966,19,0,147.49412055153635
3,3,363.394448442596,17,2,103.44213023294884
3,4,464.75994054050324,13,2,108.38160477385239
4,2,218.1152313519533,17,5,107.43904356613422
4,3,63.97463263804384,4,0,103.79029087314855
4,0,258.63444626239277,8,5,77.1496881651418
2,0,177.6717941920219,2,5,26.52895239786386
3,2,190.53833755324885,7,4,73.22342816371201
5,4,312.5586589570751,19,5,150.5187096062493
2,1,360.7654660647902,21,6,47.58947335779542
0,2,59.74878144221462,9,5,61.16697583928719
4,3,22.61716424920581,21,4,92.11476909677971
2,3,497.19349982942884,18,6,109.92017084174591
2,0,120.20053271319816,20,2,18.008341376690883
0,3,31.646109829687244,2,1,53.650321578367866
1,2,98.9882879024804,10,3,60.038935350822946
3,3,24.284133942489788,10,5,113.2466192373374
5,2,198.94639283549998,16,6,109.64661551518898
1,1,402.18888330340553,15,1,44.94669825811705
4,0,173.91600263007172,6,4,52.28270112050089
2,3,224.87078640479143,3,1,68.77299456517657
0,2,339.4154529158822,22,3,46.113907892593346
0,4,256.9025646845907,18,1,84.6937009317286
3,0,431.4156145805555,11,6,43.49154289417838
1,1,433.68765914764947,14,1,48.69731463784978
3,2,9.905794268121053,10,1,93.17580665791698
2,1,390.13292170918356,4,1,36.672584445273614
3,1,233.06313211962856,4,0,54.29480155552764
5,3,494.4760679453132,14,5,113.08072404636097
0,3,244.1998775583404,17,4,75.82658193398765
0,2,493.51349296720724,10,3,64.6480550000377
4,4,378.5118337968396,11,4,118.29948916510476
4,2,128.05941788358663,1,0,72.92091710371207
2,4,271.50551474704406,19,0,111.69059509401336
5,1,496.10714154189844,14,6,86.48136099099747
1,0,429.47765083720225,19,0,41.77884397956117
3,2,53.19661242665445,3,5,72.54365016582283
2,2,354.6541384209481,21,0,57.382398555745155
4,4,176.06189500605245,17,1,137.23788334680432
3,1,8.456219630772317,5,4,50.64433956706932
4,1,204.7230796683648,22,2,62.02105722553068
3,4,121.2034387538608,18,3,123.72652375113509
1,1,410.3402889076334,10,0,53.64714500373228
2,3,171.97865137865392,23,4,70.22151689370007
3,0,414.62422850713943,1,6,44.443855342619315
5,2,5.295979723223677,7,0,82.96922864909769
0,0,157.37047926292897,10,5,31.26491778986119
5,2,124.37678108234216,4,0,93.78940896419415
5,3,120.61584372896243,17,0,135.07232075602286
0,1,38.75237678390403,22,0,15.787392916378346
5,4,97.62651385319836,17,6,141.1991123706051
3,3,279.99703709338183,13,0,86.59957648230527
3,0,149.22373105468353,21,3,42.099960039340786
3,4,211.61041725292824,9,4,119.28066439772724
0,1,191.5491057718583,2,5,13.276852032497441
5,3,438.5729378749478,8,0,137.54103682774343
0,4,453.12300451020513,2,0,67.20581241504246
3,3,249.01370096965073,10,0,110.8994548462992
5,3,168.42719540622417,11,0,106.91005417960474
5,1,57.86634848117,11,1,76.95732469860934
4,2,476.93442529413704,2,1,93.64777860312954
4,4,34.81233772564724,20,2,111.38818869749973
1,1,152.3368873962988,6,0,30.327496019608063
2,3,152.54276957915206,13,2,66.51729765685418
4,1,163.59863663940638,23,3,62.66203979391043
0,2,86.32198741984259,10,2,60.93511064363108
4,4,392.6649083072301,6,4,113.51087119685302
1,2,65.63644167316465,20,1,38.47396819099473
5,0,319.2787962808156,9,1,101.87574151951029
1,4,66.30378321937964,10,0,105.94837253402098
5,2,39.9151406085135,14,0,90.176035716506
5,3,455.1676043245089,18,3,133.6900295786465
2,4,99.1137393277593,15,5,89.59906902291992
4,4,411.51882650705363,21,3,113.78003653849545
0,1,274.59228119803225,20,4,24.93450943802089
0,3,43.53897720634095,19,0,68.42551249031368
3,0,477.9468547618434,11,0,53.78591493471315
5,2,127.2457776609868,17,3,114.9512073962405
0,1,430.5244459495402,22,3,35.4341563420088
2,2,88.56095286335926,12,3,56.746507981665594
5,0,427.70172666021716,4,1,75.47556270347654
2,0,11.548262388120524,3,2,21.53046345271307
0,4,258.33132600189293,13,2,58.60987525999695
0,0,385.8740768136706,7,0,0.0
3,2,467.72378115892775,8,1,106.73749481357872
0,3,455.05505742221106,18,3,79.44117069832444
5,3,410.71431042608424,2,0,106.97640895591314
5,4,444.65471808234554,4,1,135.4841096170762
5,2,103.61374448935287,20,4,97.85224497359118
3,2,145.67122637730574,17,5,100.82535372939878
3,0,148.03941983592395,0,1,32.26185825450418
0,2,191.64169584584093,7,6,40.06489042214559
1,1,199.6937318406684,18,0,57.91408451519108
1,0,274.55488570406436,16,2,49.62921290061917
3,1,84.14048286638848,16,6,80.39646548004967
0,4,347.1670985740647,10,3,92.80841978571948
1,3,87.94543695573071,1,5,65.0588349114257
0,4,158.60269864175103,5,4,67.43155116375661
0,3,254.15583965004626,21,5,55.49194478686609
0,4,399.23807795412125,13,5,65.54452455582849
4,2,371.03727045317,2,1,84.55869853909101
5,1,324.53950642320854,11,0,72.82172216723085
0,3,82.10776398718423,3,0,43.84153493441071
4,0,275.78744607971095,11,5,57.46771661478906
3,1,48.2860183909433,12,3,54.786659455810806
1,0,191.79477251434213,1,0,10.938234900635312
5,1,209.69068249352978,1,5,85.60554075104605
1,1,24.706662525648145,14,0,42.359509677364386
5,4,140.62410923763605,22,3,118.29885991185951
1,3,478.04648629691224,16,4,90.5315207157189
5,3,477.0481408756963,6,6,111.4329856897568
1,1,179.40189185500694,13,5,30.113609056134763
1,2,26.33455392942041,11,2,43.89622108099752
1,2,93.65199496744987,16,2,65.38637520641136
1,0,199.14780774960235,13,5,14.59835718463288
3,0,474.1509504947687,5,1,45.91923500285925
0,4,74.89353645090654,18,4,88.85588055905589
2,1,382.9403426157651,23,1,53.991271377242
4,0,58.79785699047258,5,6,49.10356284648571
2,0,490.722500808682,17,2,56.00527184022535
2,1,193.9001670590218,23,3,46.359699079674826
5,4,388.74109675503274,4,5,129.7756863299647
0,0,174.58258599151026,23,6,2.527513740706558
5,4,315.6960941936103,23,0,128.73900550800636
0,3,100.04796194631818,5,2,45.08521634529714
0,4,77.28040455199645,1,4,58.89368799576776
1,2,469.341749086225,7,2,41.8902492077587
3,2,459.23540256269456,14,4,73.545092514276
1,4,444.2971254053768,14,4,72.07332760385484
3,2,314.58955783246375,10,5,94.09477191246944
5,3,405.0927645520577,21,4,115.99925897402775
3,1,39.173283771130585,21,1,44.25761730624461
5,2,170.72057573588617,23,6,92.4651867938859
2,2,160.28304675479234,0,3,57.53302927393234
2,4,319.6444343665436,17,2,114.1999176656747
3,3,181.19909786796705,11,3,82.21730782115688
3,1,78.51085691362199,11,6,54.19716120603563
5,4,300.25120232970414,10,0,153.3255200494271
1,4,408.12004073119533,7,6,80.17003145732205
5,3,194.15112975768673,6,2,106.7542180061391
1,1,70.47301397374844,22,3,32.73313994472551
2,3,102.36065766984741,20,3,64.4935128521557
0,1,122.55423605884508,1,5,20.887977513553004
3,3,153.44930853229542,10,5,111.16745812725419
1,4,323.18355990062304,21,6,79.4588054170788
5,4,302.4680148461709,9,6,150.9998828182902
2,0,349.55953147568437,2,0,21.541346634951946
1,2,184.43848234309903,19,4,77.62553145692061
5,3,412.87883768058924,9,2,142.45093199803773
3,0,106.02339227210133,17,5,58.3135169659705
3,2,237.1751700214862,13,2,74.53755182550782
4,3,401.464667163008,17,0,126.97349184087827
0,1,94.17853062764652,23,5,13.968560465270677
4,2,59.38224130168756,7,5,85.14661341298148
2,4,442.4235640055549,9,4,115.69427498590674
1,0,174.75018306580196,21,2,22.27563665929714
